web-scraper-order,web-scraper-start-url,links,links-href,Pages,Pages-href,Place,Details
1702400445-51,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/?locale=en-MY&curr=MYR,"20. Saint Mark's Basilica8.34.7/5503 Reviewsbased on 29.1k reviewNo. 1 of Top Churches and Cathedrals in VeniceChurches and Cathedrals月1海外ガールNeneThe history is so long that it is confusing. I can see that Venice at that time was the center of the world, and above all, I am very surprised that it is an island of population. I wanted to go many times!Italy · Venice",https://my.trip.com/travel-guide/attraction/venice/saint-mark-s-basilica-78605/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Saint Mark's Basilica,"Located in St. Mark's Square and adjacent to the Doge's Palace, St. Mark's Basilica was built in 828 and rebuilt in the 11th century due to a fire. It was originally used to house the remains of St. Mark, and was later used to collect plunders from various countries during the Eastern Expedition. Back treasure. It was once the largest church in medieval Europe and a treasure trove of rich art. Architectural style St. Mark's Basilica is dominated by Byzantine style, blending various architectural and decorative styles from Romanesque to Renaissance style. There are five Romanesque gates in the shape of diamond arches on the front, and oriental and Romanesque gates on the top. The German minaret and various marble statues, reliefs and flower-shaped patterns, huge domes and brilliant mosaics are its outstanding features. The church consists of five huge domed main halls and two cloistered vestibules, forming a giant Greek cross. The five domes are modeled after the Hagia Sophia in Istanbul, Turkey. The three flagpoles standing in front of the church are meaningful, representing the three islands of Cyprus, Crete and Morea owned by Venice when it was at its peak, and it is a testimony to the glorious history of the city. At the top of the center of the church is a statue of St. Mark holding the Gospel of Mark, and below it is a flying lion symbolizing St. Mark."
1702400454-52,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/?locale=en-MY&curr=MYR,"Closed at 19:0019. Bridge of Sighs8.44.6/5617 Reviewsbased on 7.1k reviewNo. 1 of Top Night Attractions in VenicePopular SpotsBridgesJQKABBQA baroque stone bridge, one end of which connects the tall magnificent town hall, and the other end is the dark prison, four hundred years ago a death row prisoner was escorted to prison on the way through the bridge, the jailer let him see the free world outside, Through the small window of the death remembered his deeply loved woman, involuntarily sighing, when the death row prisoner looked down at the narrow sea below a pair of men and women kissing on the boat, the woman is the prisoner's lover, the prisoner can not bear to betray, roaring into the stone bridge window with hatred, But the woman did not hear the sigh of the crime, so the stone bridge with nobleness and lowness, life and love, was named for the sigh of the prisoner.Italy · Venice",https://my.trip.com/travel-guide/attraction/venice/bridge-of-sighs-81285/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Bridge of Sighs,"The Bridge of Sighs is a baroque stone bridge located on the side of the Doge's Palace and is one of the most famous bridges in Venice. This is a sealed arch bridge building, from the inside to the outside can only be seen through the small windows on the bridge. The two ends of the bridge connect the court and the prison. Death row inmates pass through this bridge before execution, and sigh here about the end of their lives, hence the name ""Bridge of Sighs"". The current bridge of sighs has swept away its haze and ominous atmosphere because of the movie ""Love Sunset Bridge"", you can also call it ""Sunset Bridge"". It is the bridge in the film that allows the hero and heroine who are destined to spend their lives in each other at sunset."
1702400463-53,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/?locale=en-MY&curr=MYR,18. Grand Canal8.54.7/5674 Reviewsbased on 41.7k reviewNo. 2 of Top Best Things to Do in VenetoWater Conservancy ProjectsCheekyblueeyezIt’s so beautiful wow amazing views boats atmosphere even in November it’s no sobusy so much better to get aboutItaly · VeniceFree,https://my.trip.com/travel-guide/attraction/venice/grand-canal-88153/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Grand Canal,"The Grand Canal of Venice is the main waterway in Venice. It is in an inverse S shape along the natural waterway from St. Mark's Basilica to St. Chiara Church, and is connected with many small canals. Much of the city's traffic travels through these waterways. The Grand Canal is an inverted S shape, winding from the Roman Forum in the northwest to St. Mark's Square. It is about 4 kilometers long, about 6 meters deep, and 40 to 100 meters wide. It is the most important traffic artery in Venice. There are more than 100 ancient buildings on both sides of the coast. Every September, there is a traditional regatta in Venice, which is a race of gondolas and other traditional boats on the Grand Canal."
1702400473-54,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/?locale=en-MY&curr=MYR,"Closed at 18:5017. Accademia Gallery8.54.6/5281 Reviewsbased on 32.2k reviewNo. 1 of Top Museums & Galleries in FlorenceMuseumsArt MuseumsLavender and SunThe birthplace of the European Renaissance, a world-famous cultural resort. 1865-1871 was the temporary capital of the Italian Kingdom after the reunification of Italy in the year. Industry is mainly glassware, ceramics, high-end clothing, leather. Gold and silver processing, art reproduction and other crafts are also very famous.Italy · Florence",https://my.trip.com/travel-guide/attraction/florence/accademia-gallery-99969/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Accademia Gallery,"Founded in 1562, the Florence Academy Art Gallery is an affiliated art gallery of the Florence Academy of Fine Arts, famous for Michelangelo's ""Statue of David"". Florence Academy of Fine Arts Founded in 1339, the Florence Academy of Fine Arts is a world-renowned art institution. Together with the Paris Academy of Fine Arts, the Royal Academy of Fine Arts and the St. Petersburg Repin Academy of Fine Arts, they are known as the four major art academies that have made great contributions to world art and have far-reaching influence. Titian, Galileo, Leonardo da Vinci, Michelangelo, Agni, Dante, Vasari (who was also the first Rector) were all its alumni. Art Museum Collection The most famous exhibit in the Accademia Art Museum is Michelangelo's David statue. In addition, you can see its replicas in all the squares or exhibition halls in the streets and alleys of Florence. The statue of David was originally placed on the municipal square, but the man was so popular that the school had to move it indoors to protect him. In addition to the David statue, other exquisite works by Michelangelo are also displayed here. You can also see important paintings by many well-known alumni, as well as modern and modern student works. The Accademia Gallery is an integrated place of European painting art, with a collection of works by the Venetian Tuscan painters from the 14th to the 18th centuries, such as Giorgione, Giovanni and Bellini. In addition, there are masterpieces of Italian art such as Titian's unfinished ""Portrait of the Virgin of the Lamentation of Jesus""."
1702400483-55,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/?locale=en-MY&curr=MYR,16. Galleria Vittorio Emanuele II8.54.6/5533 Reviewsbased on 30.2k reviewNo. 3 of Top Best Things to Do in LombardyFeatured NeighborhoodsPopular SpotsA.B.NMust visit if you come to milan. Its a great place to take picture with your fam and your loved ones. Italy · MilanFree,https://my.trip.com/travel-guide/attraction/milan/galleria-vittorio-emanuele-ii-78611/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Galleria Vittorio Emanuele II,"The Galleria Vittorio Emanuele II is located on the north side of the square of the Milan Cathedral, the iconic building of Milan, and connects to Piazza della Scala. There is also a huge door at the entrance on the side of the Milan Cathedral, attracting visitors who come and go to explore the interior of the promenade. Promenade Structure The Emanuele II Promenade is a covered arcade street, named after a King Emanuele II after the unification of Italy. It is considered one of the most beautiful commercial arcades in Europe. one. The arcade was built by the designer after the classical commercial arcade in Paris. The two intersecting corridors are cross-shaped, 198 meters long from north to south and 105 meters long from east to west. The two glass vaulted corridors meet in the octagonal space in the middle. Above is a glass dome. The sun shines through the glass roof and shines a sacred golden light on the delicate reliefs and frescoes below. Although at the beginning of the construction, the citizens of Milan complained slightly about this plan, because it destroyed some ancient buildings, but after it was completed, it gained a good reputation. Today, the arcade welcomes tourists from all over the world. Entering the arcade from the door on the side of the Milan Cathedral, you are greeted by a promenade covered with marble, printed with colorful mosaics that symbolize the unity and confidence of Italy. Many places in the arcade have obvious patterns representing various cities in Italy, such as the bull in Turin, the she-wolf in Rome, the lily in Florence, the red cross in Milan and so on. There is a very famous picture of a bull in the arcade. It is said that if you step on its key part with your heel and turn clockwise three times, luck will come. At present, the place has been ground into a pit. This promenade is also a must-see shopping destination for shopping lovers in Milan. There are shops such as Gucci, LV, Parada that are familiar to Chinese people, and there are many popular brands such as H&M, Zara and so on. The Prada boutique under the arcade is one of the best in Milan in terms of scale and window arrangement, especially the window arrangement. It is updated every day, and it is a great pleasure to just stand outside the window and enjoy it."
1702400491-56,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/?locale=en-MY&curr=MYR,"15. Pompeii Archaeological Park8.64.6/5330 Reviewsbased on 23.7k reviewNo. 1 of Top Best Things to Do in CampaniaHistorical Sites长空一残月🌙Most of the artifacts are in the museum of Naples (also go). We have a guide. The bigger theatre is under construction, the amphitheater is too far to walk in the summer heat. You can easily spend the whole day here. However, in summer the ruins are very hot. There are no fountains in the ruins and there is almost no shade. Bring sunscreen, umbrellas and three times more water than you think you need.Italy · Metropolitan City of Naples",https://my.trip.com/travel-guide/attraction/pompei/pompeii-archaeological-park-99972/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Pompeii Archaeological Park,"The ancient city of Pompeii is located near Naples in southern Italy. It used to be a small and medium-sized town facing the sea and mountains. It was destroyed by the eruption of Mount Vesuvius in the northwest. The town streets and houses were buried by volcanic ash, but the life scenes of the Pompeii people more than 2,000 years ago were completely preserved. Later, this huge site was gradually excavated. Although the ancient city of Pompeii is very famous, what you can see now is some broken walls. In addition to various architectural remains, there are also some shocking cast statues. The people who died in the eruption of the volcano were covered in volcanic ash and their bodies decayed to the point where only empty shells were left. Archaeology injected these empty shells into plaster and made them into cast statues to show the world the tragic conditions of Pompeii at that time. Pompeii is very big. In addition to visiting the ruins of the ancient city that are fenced as attractions, you can also visit the nearby Pompeii New City, so a day trip is a more common way to visit. Going to Pompeii, most of them stop in Naples. There are three entrances to the ruins of the ancient city, namely PortaMarina, PiazzaEsedra, and PiazzaAnfiteatro. The PortaMarina at the southwest end is the main ticket gate, and most tourists enter from here. You can rent an audio guide for 6.5 euros. Entering from the entrance of PortaMarina, you can see the Temple of Venus (Tempio di Venere) on the right, which used to be one of the most incense temples here. Continuing on, there is a rectangular column hall with some carvings and frescoes remaining. Opposite is the Temple of Apollo (Tempio di Apollo), an ancient religious building in Pompeii. Next to it is the main square of the city, which is now covered with grass. You can look at the huge limestone pillar that stands, carved with free traffic, as if telling the past here. On the north side of the square is the Temple of Jupiter (Tempio di Giove), and the Arc de Triomphe remains on both sides. There is a barn nearby and hundreds of crocks and plaster can be seen. A little further east, in the middle of a narrow alley is Lupanare. This small two-story building has been restored, and when you walk in, you can see the colorful murals on the wall. Go south from the side street to the end and you will see the TeatroGrande and TeatroPiccolo theatres, and there is a temple nearby. Go north from the temple and walk along the street. At the intersection, you can see Terme Stabiane, which is backed by the street. It used to be a bathhouse. You will find how much the ancient Romans loved bathing. From this intersection to the east street for about 450 meters, there is the Venus Maria House (Casadella Venere in Conchiglia), which has a small garden surrounded by colonnades, and you can still see the beautiful murals of the goddess Venus. A little further east to the corner of the ancient city, you will see the grassy Anfiteatro, this is the existing ancient Roman amphitheatre, which can accommodate 20,000 spectators. You can climb to the upper row to take a panoramic view of it, although Only the ruins are left, but it is still very imposing. Next, you can visit the northwest corner of the ancient city, where there is the Casa del Fauno, which was once the private mansion of Pompeii. There is also the House of Tragic Poets (Casa del Poeta Tragico), in which you can see relief frescoes depicting the theater. In addition, Casadei Vettii is also very interesting. The erotic pictures at the entrance are very famous. In fact, they were used to ward off evil spirits at that time. There are also many mysterious and exquisite murals on the living room walls, depicting being entangled by giant snakes. It is said that the colors of these paintings cannot be reproduced even with current technology. Take the exit at the northwest corner and continue walking, you will pass a villa, turn right to another villa called Villadei Misteri, which is one of the intact buildings in Pompeii. Walk in and take a look. On the wall of the large dining room is a huge mural ""Dionysiac Frieze"", which describes the ceremony of worshipping the god of wine by a girl who was about to get married at that time. There is a Vesuvius Museum (Museo Vesuviano) in the southeast outside the ancient city ruins. On ViaColleSanBartolomeo Street, you can visit for free and see many interesting unearthed cultural relics. It is open Monday-Friday 9:00-13:00."
1702400501-57,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/?locale=en-MY&curr=MYR,"Closed at 19:3014. Castel Sant'Angelo8.64.6/5317 Reviewsbased on 14.6k reviewNo. 2 of Top Historical Sites in RomeCastlesMilitary Sitesjohnswj90Also known as the Castle of the Holy Angel, this castle was built by Emperor Hadrian as his mausoleum, later used by the Popes as residence before its decommissioning in 1901 to a museum.Available TodayItaly · RomeFrom RM 95.53",https://my.trip.com/travel-guide/attraction/rome/castel-sant-angelo-82370/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Castel Sant'Angelo,"The Fort Sant'Angelo was originally a family cemetery built by Emperor Hadrian. It was later converted into a papal fortress in the 6th century AD. It is said that in 590 AD, Pope Gregory saw an angel in the sky above the fort and named it the Holy Angel. Fort. Castel Sant'Angelo, located on the Tiber River, at the western end of the ancient Roman region, there are several bridges leading to the west bank of the Tiber River, the more important one is the bridge to the Castel Sant'Angelo (PonteSantaAngelo). When walking through the Pont Sant'Angelo, you may wish to take a closer look at the shape of the bridge and the various exquisite carvings on it. The bridge designed by Bernini can be said to be a masterpiece of Baroque decorative art, but only two of the angel statues on the bridge are made of The statue, sculpted by Bernini himself, has been moved to the church of Santa Adreadelle Fratte for proper preservation, and two replicas have been placed on the bridge. The history of Castel Sant'Angelo in the 2nd century AD, the Roman emperor Hadrian designed the Castel Sant'Angelo and personally directed its construction as the resting place for himself and his successors. Over the centuries, Castel Sant'Angelo has undergone a number of changes: first as a fortress to stop the Visigoths and Ostrogoths from invading, then as a prison, and later converted into a splendid papal palace. Now as a museum, in addition to the collection of stuccoes, frescoes and the residence furniture of the Pope, ancient weapons are also an important and precious collection here."
1702400511-58,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/?locale=en-MY&curr=MYR,Closed at 19:1513. Roman Forum8.64.6/5490 Reviewsbased on 25.2k reviewNo. 6 of Top Best Things to Do in LazioSquaresPrince of PusanPerhaps the best 30-minute walk of my life. Romans are so lucky to have the forum in there back yard!Available TomorrowItaly · RomeFrom RM 163.87,https://my.trip.com/travel-guide/attraction/rome/roman-forum-78579/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Roman Forum,"The Roman Forum was built in the 7th century BC and is the oldest of the many squares in Rome. Originally an Etruscan burial site, it later became a place of law, administration, commerce and religion in ancient Rome. The main attractions are the Senate (Curia), the black marble (LapisNiger), the golden milestone (Millarium Aureum), the ancient Roman pulpit (Rostrum), the Vista Virgin Convent (CasadelleVestali) and so on. The history of the square After the 4th century AD, the important position of the ancient Roman Forum was gradually lost, and it was once reduced to a pasture. It was not until the 18th century AD that people began to systematically excavate and protect the site of the square, which has continued to this day. Visit the Roman Forum with the Colosseum in the east, Palatine Hill in the south, and Capitoline Hill in the north. There are three entrances, which are located on the Via del Fori Imperiali at the statue of the she-wolf breast, on the Sacred Road (ViaSacra) opposite the Colosseum, and on the ViaForoRomano. When you see the Roman Forum, you may think that it is just a pile of marble blocks, with broken walls and ruins everywhere, but if you are more patient and careful, you will find that there is a lot of history here, which is very interesting. head. On the east side of the square, you can admire the remains of the Basilicadi Massenzio (Basilicai Massenzio, also known as the Constantine Hall), the Temple of Antony and Faustina (TempiodiAntoninoeFaustina), the Temple of Caesar (TempiodiDivusJulius), the Emilia Palace (BasilicaEmilia), Senate (Curia), black marble (LapisNiger), the ruins of the ancient Roman public forum (Rostrum) and other monuments. After visiting the buildings on the east side of the Roman Forum on the west side of the square, you can turn back along the sacred road and enjoy the scenery on the west side of the square. On the west side, you can admire the remains of the TempiodiCastorePollux, the foundation part left by the BasilicaGiulia. There is a gap on the right side of the Giulia Synagogue, which leads to the great sewer of ancient Rome. At the end of the road is the ancient Santa Maria Antigua, which is enclosed by a fence. There are very beautiful frescoes in it, dating back to the seventh and eighth centuries."
1702400519-59,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/?locale=en-MY&curr=MYR,"Closed at 18:3012. Vatican Museums8.94.6/5225 Reviewsbased on 40.8k reviewNo. 2 of Top Best Things to Do in VaticanMuseumsPopular Spotsgiuliam.Book your tickets in Advance it will make your visit more enjoyable. First, if you have tickets you can cut the line and go straight to the tickets booths, then you will be sorted out to your guides. It saves lots of time. We got an early morning visit to avoid the summer hit. Visiting the museum with a guide made a difference as she gave all the historical insides.Available TomorrowVatican10.2km from ItalyFrom RM 179.31",https://my.trip.com/travel-guide/attraction/vatican/vatican-museums-81443/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Vatican Museums,"The museum is one of the earliest museums in the world. It consists of 12 exhibition halls and 5 art galleries. It brings together ancient relics from Egypt, Greece, Rome and the artistic essence of the Renaissance. It is a collection of priceless treasures. museum. Collections in the museum Although the museum occupies a small area, its collection of masterpieces is numerous. For example, the dome painting ""Genesis"" created by Michelangelo is collected here, which is very worth seeing. At the same time, for friends who love archaeology, some ancient Greek and Roman cultural relics collected in the museum are also worth studying. Of course, in addition to the collections inside, the architectural style of the museum itself is also commendable. The ancient exterior wall like a city wall, the spiral ramp at the exit, and the sculpture ""Broken Earth"" in the Pinecone Courtyard are all worth savoring. Visiting Guide Pinecone Courtyard Entering the museum, the first thing to visit is the Pinecone Courtyard, which retains the style of the 16th century European viewing courtyard. The famous sculpture ""Broken Earth"" is the sculptor Arnaldo ? Pomodoro's work. At the northern end of the courtyard, there is a giant bronze pine cone tree about 4 meters high. There are two bronze peacocks on both sides of the tree. This is a replica of the second century AD, and the original is kept in the museum. On one side of the courtyard is an illustration of the frescoes of the Sistine Chapel, which you can take a look at before visiting. After entering from the iron gate on the right side of the courtyard, there is the Greco-Roman Sculpture Gallery, including the Museo Chiaramonti, the Room of Busts of the Museo Pio-Clementino, and the New Wing Showroom. (BraccioNuovo). The Nile is the larger statue in the Au Clemence Museum. This group of Nile gods is a monumental sculpture, revealing the fact that Greek art was heavily influenced by Egyptian art. The Pio Clementino Museum then goes to the Cortile Ottagono of the Museo Pio Clementino, which is the famous statue exhibition area, two of the three treasures of the museum in the museum The statue works are here, ""Laocón"" and ""Apollo"". Other statues such as the ancient Greek statue ""Helmeth"" and ""Perseus"" with Medusa's head in the left hand are also of great appreciation value. After passing through the octagonal courtyard, there is the animal hall. In fact, it is almost an aisle. The area is not very large, but there are many things. Many of the exhibits are dramatic and bloody scenes that can be taken with a single stroke. One of the exhibition halls of the Pio Clementino Museum is the Greek Cross Room. The important collection here is the mosaic ""Minerva"" on the floor. Her Greek name is ""Athena"". The famous wisdom and Goddess of Just War. The other exhibition hall is circular, so it is also called the circular exhibition hall, transliterated as the ""Rotonda"" exhibition hall. The large plate in the center of the exhibition hall is very conspicuous, and it is recorded that it is the bathtub of the Roman emperor Nero. Continuing to visit, we came to the Museum of Muse. The statue of the Muse here is peaceful and elegant, which is simply a model of ancient Roman beauty. But they can only stand aside, because there is another treasure of the town hall - ""Remnant Body"". The life of the Greek statue is full of all parts of the body, even if only the broken arm is left, it can still give people vitality and beauty. The statue is placed in the center of the pavilion, and the ceiling at the top is also worth noting. Then we went to the Egyptian Museum, the full name of which is the Gregorian Egyptian Museum (MuseoGregorianoEgizio). A stone at the entrance is nearly 5,000 years old, more than 2,700 BC. There are also many mummies in the exhibition hall. Although there are also in the British Museum, they are closed there. The coffin lids of the mummies in the museum are open, and you can directly see the mummies lying in the coffins. From the Egyptian Pavilion, go up the stairs to the Etruscan Museum (MuseoGregorianoEtrusco), an exhibition hall named after the collectors of artifacts collected from the large burial site of Cervederi, the archaeological site of the Etruscan civilization come. After visiting the Etruscan Museum, you will come to the second floor. The 200-meter-long corridor is divided into three exhibition areas, the Galleria dei Candelabri Caridclabras, the tapestry showroom and the Caridclabras showroom. (Galleria delle Carte Geograticlle). There are papal coats of arms everywhere on the ceiling, and Candelabri's showroom is famous for the statue ""Diana"". The walls of the tapestry showroom are adorned with 19 ornate tapestries embroidered with stories from the life of Jesus, each about four to five hundred years old. Since there was no machine knitting in the early days, these were all knitted manually according to the sketch. Raphael Exhibition Room From the corridor on the second floor, you can directly enter the gorgeous Raphael's Room (Raphael's Room), which used to be the residence of Pope Julius II. Raphael is magnificent and beautiful. Decorated with frescoes, it consists of four consecutive rooms, of which the fresco work ""School of Athens"" in the signature room is considered one of Raphael's great masterpieces. In addition, the frescoes ""The Fire of Polgo"" in the Room of Constantine, Room of Herodoras and the Corridor of Raphael are also worth seeing. The exhibition room for modern religious art collections comes out of Raphael's exhibition room. On the way to the Sistine Chapel, you will pass an exhibition room for modern religious art collections. There are also many exhibits. Of course, the content is inseparable from Catholicism, but the artistic style is very modern. If you are interested, you can visit and take some pictures. Sistine Chapel Then comes the climax of the visit to the entire museum - the Sistine Chapel. Inside, the vaulted ceiling houses Michelangelo's extraordinary masterpiece, The Creation. If you have enough time in the painting gallery, you can go to the painting gallery on the right side of the atrium at the entrance of the museum after visiting the church. Here in chronological order, works from the Byzantine era to modern times, mainly religious paintings, are displayed. The fourth room is the work ""The Angel Playing Music"" by Melozio da Fleury. The eighth exhibition room has Raphael's masterpieces ""The Coronation of Mary"", ""Mary of Frilian"", ""The Transfiguration of Christ"", etc. Don't miss it. In addition, there are 10 sketches by Raphael, tapestries woven by Brussel. The ninth exhibition room has Leonardo da Vinci's unfinished ""San Girolamo"" and the Baroque art master Bernini's ""Christ Descends"". What is worth mentioning about the spiral ramp is that after reading the boutiques of many exhibition halls, there is another place that is worth visiting. That is the spiral ramp at the exit of the museum. It was designed and built by Momo and is unique in the world. One, adorned with the emblems of the Popes. In fact, this spiral ramp is composed of two circular ramps. Because of the visual illusion, it looks like there is only one ramp, which is very interesting and is estimated to be open in rotation. Shot down from the top of the stairs, photos of this angle have appeared in various media."
1702400528-60,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/?locale=en-MY&curr=MYR,"11. St. Mark's Square9.04.7/51.2k Reviewsbased on 37.5k reviewNo. 1 of Top Best Things to Do in VenetoSquaresPopular Spots长空一残月🌙Beautiful, artistic, elegant, no word can describe how charming the square is, and you can easily spend hours walking around and getting your eyes on the Murano glass sculpture.Italy · VeniceFree",https://my.trip.com/travel-guide/attraction/venice/st-mark-s-square-78604/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/2.html/?locale=en-MY&curr=MYR,St. Mark's Square,"St. Mark's Square is unique among European city squares, being located in the city center, but not as noisy as other squares, thanks to Venice's quiet waterway traffic. As a Venice landmark, it is favored by tourists, photographers and even pigeons. Piazza San Marco has historically been the political, religious and festival center of Venice, the seat of all important Venetian government institutions, the seat of the Archbishop since the 19th century, and the venue of choice for many Venetian festivals. More than 200 years have passed since the style layout, this trapezoidal square on the edge of the Grand Canal still has its charm. The square is about 170 meters long, 80 meters wide to the east and 55 meters wide to the west. From New Year's Day to Carnival to Christmas, the Venetians host festivals big and small in Piazza San Marco, and even on normal days, people from all over the world flock to this square. There is a circle of exquisite Renaissance-style buildings on the side of the square. St. Mark's Basilica, the Mint, and the Doge's Palace are located on the east side of the square. On the south side are the bell tower and the new and old parliament buildings. Climbing the bell tower can overlook the whole square panorama. . On the west side is the Corell Museum, and on the back is a row of boutiques selling gold jewelry, glass, clothing, home decoration, etc. The storefront is not large, but the window design is very eye-catching. Between the Doge's Palace and the Venetian Prison on the other side of the river is the Bridge of Sighs, and between the square and the Grand Canal is the small Piazza San Marco, where you can see two tall columns standing on the river bank, one of At the top is the statue of San Marco's lion ready to fly. At the top of the other column stands a statue of the holy San Theodore accompanied by a crocodile, both patrons of Venice. During the day, the square is crowded with tourists, and there are groups of tourists everywhere, and large groups of pigeons are flying around the square. If you want to feed the pigeons, you can buy biscuits to feed them. If you encounter a black person who feeds pigeons and corn, don’t take it. A small handful of rice is 10 euros. If you accept it, you can ask for money. However, white people generally only give 2-5 euros. If you see Asians in Italy, they will charge more. You can choose to stroll in the square, of course, you can also choose an outdoor cafe seat to sit and rest when you are tired. Although the restaurants and cafes in the square are very expensive, you won't mind because you can stop here for a while and let your eyeballs enjoy the feast of architectural art. The steeple church, Byzantine dome church, mosaic frescoes, marble carvings, and the elegant and elegant Doge's Palace next door are not to be missed. In addition, there are many street performers and mobile vendors in the square, selling some local souvenirs, the price ranges from 3-10 euros, you can buy some as souvenirs if you like. At the same time, the view of the square at night will not disappoint you. If you visit Piazza San Marco around 7:30 pm, you will be impressed by the sight in front of you. In each arch of the buildings around the square, there are lights emitting golden light, which illuminates the original white stone church with golden color, and the whole square is shrouded in a golden splendor. Some restaurants also have their own open-air LiveShow, and it is also a pleasure to watch a free performance here."
1702400540-61,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/?locale=en-MY&curr=MYR,10. Leaning Tower of Pisa9.14.7/5630 Reviewsbased on 24k reviewNo. 1 of Top Best Things to Do in PisaHistorical ArchitecturesUNESCO World Heritage - Cultural SitesLukeLukington1as stunning as you would expect. we went on a beautiful July day. park is free to enter to the area where you can take the ‘classic photo.’ I also recommend paying for the ticket to climb the tower for this once in a lifetime experience. Watch out for young people taking ‘creative photos!’ (I joke).Italy · Province of Pisa,https://my.trip.com/travel-guide/attraction/pisa/leaning-tower-of-pisa-88579/?locale=en-MY&curr=MYR,,,Leaning Tower of Pisa,"The Leaning Tower of Pisa is an iconic building in Italy and a wonder in the history of world architecture. It was selected as a world cultural heritage by the United Nations Educational, Scientific and Cultural Organization. The Leaning Tower of Pisa is actually an independent bell tower of the Cathedral of Pisa, located in the central square of Pisa, the Miracle Square. The square is full of people, and it is common for tourists to stretch out their arms and pose for pictures with the Leaning Tower in all kinds of whimsical shapes. Leaning Tower Construction History and Leaning Reasons The Leaning Tower of Pisa is more than 20 meters away from the cathedral. It has a cylindrical appearance and is made of white marble. The year of construction engraved in Latin on the base of the tower was 1174, and it was completed in 1350; but in fact, the calendar used in ancient Pisa was one year earlier than the Gregorian calendar, so the year of construction of the Leaning Tower of Pisa was 1173. It is said that the Leaning Tower of Pisa was built with six trophies brought in by the Pisa fleet. The Leaning Tower of Pisa is 54.5 meters high and 16 meters in diameter. In the early stages of construction, the leaning tower tilted an average of 1 mm per year, and construction was temporarily suspended. Most believe the slope is due to uneven foundations and soft soil layers. In 1998, workers wrapped cables on the third tier, attached it to the frame, and removed some of the deposited soil to the north to bring the leaning tower into equilibrium. There are 213 arches on each floor of the leaning tower overlooking the city of Pisa. There are 294 spiral steps in the tower, for tourists to climb the tower and overlook the scenery of the whole city. Some steps are slippery, so you need to pay attention to your feet. In summer evenings, you can enjoy the beautiful night view of Pisa from the Leaning Tower. The experience of entering the Leaning Tower is very special. When you walk down the very narrow spiral staircase, you will feel as if you are on a boat. When you reach the top of the tower, the vision is suddenly clear. There is glass at the top of the tower, because the interior of the tower is hollow, so the ground floor can be seen directly through the glass. The process of climbing the tower is now limited by time and number of people. You need to go to the ticket office to book tickets in advance, or if you want to avoid long queues, you can buy tickets on the official website and print them out. Ticket holders to the summit should gather at the designated place in advance. The staff will first introduce the history of the Leaning Tower for 5 minutes, and then a special person will lead the team to climb the tower. Only 15 people are arranged in each batch, and the stay on the tower shall not exceed 30 minutes. If you feel that the Leaning Tower is too expensive, you can walk around the Leaning Tower, or visit the churches and museums on the square. There are many pedestrian streets near the scenic spot, and various handicrafts are sold in small shops."
